DLS	-2.98885191047	54.8461745896
AIN	-2.95628028795	53.4739080208
WAF	-3.01495031627	55.9402830254
STM	-2.95279823854	53.3755975081
WOR	-2.90962162056	51.3580345432
ORN	-2.95107148294	53.4868934676
EDG	-2.94648293365	53.4026145417
LTT	-2.94329236145	53.285513247
CPU	-2.94228475659	53.2601719664
CUP	-3.0087561385	56.3169857661
FAZ	-2.9367231966	53.4690831741
MOS	-2.94293449099	53.7649745907
HPT	-2.91205958753	52.3914141957
MAG	-2.93085289572	53.5064684097
AIG	-2.92715490033	53.3645633117
OVE	-2.9240605791	53.284045822
WAV	-2.92290888521	53.4051901699
MSH	-2.91544299758	53.3790360249
PST	-2.9747678245	55.9530970346
CSG	-2.91200284046	53.3587473789
BES	-2.91461050567	53.6238506723
KBK	-2.92522916077	54.1729007607
WSA	-2.90696420939	53.3691230604
BME	-2.88520747558	52.4227699258
TWN	-2.90448655756	53.5428054282
KIR	-2.90282917693	53.4861890853
CAR	-2.93319160761	54.8906503091
DEE	-2.97120452118	56.4564844968
HHB	-2.91311429707	54.0331422758
ELP	-2.89642254876	53.2821893495
BAC	-2.891670022	53.2087840458
BGE	-2.89348388889	53.4065016819
AUG	-2.89522079053	53.5542458168
LPY	-2.8891427645	53.3577423694
LPY	-2.88912774144	53.3577424814
GOS	-2.90274727837	54.1957204843
CTR	-2.8795935145	53.1966935201
WDM	-2.90339141859	54.37960141
OMS	-2.88119293061	53.5692711384
KKM	-2.88294076808	53.7869136566
YAT	-2.8277788146	51.3910122873
NLN	-2.86771596199	53.6116609183
KEH	-2.95406877289	57.550897796
HNX	-2.8558609341	53.3607093821
CRV	-2.83742184975	52.442537108
ROB	-2.85593351509	53.4100397682
MCM	-2.86930801503	54.070317409
SNT	-2.84205143477	53.2783609305
HUY	-2.84298880552	53.409682435
BCB	-2.84087981287	53.6052549611
BCJ	-2.84060522462	53.59751776
LND	-2.88834302496	55.9764828801
HED	-2.83013390311	53.3644777099
LEU	-2.8937130259	56.3751011915
CKN	-2.77849599614	50.8735338745
BAR	-2.8353303973	54.0745398297
CTT	-2.80369431203	52.5374197051
INE	-2.81652228523	53.2766058812
SOI	-2.86594899552	55.6924192895
ARN	-2.82824142415	54.2027270112
STJ	-2.77789141689	51.5846750225
SLW	-2.81703844786	53.7815385854
BYF	-2.87315227496	56.467158814
RUF	-2.80784119285	53.6344615073
WRL	-2.83171312571	54.8838387988
HSC	-2.80442085411	53.5977665591
SVL	-2.81886250774	54.3755310441
PSC	-2.79917119446	53.4235568686
WHN	-2.79643181183	53.4138672909
LAN	-2.80745757911	54.04872839
CDT	-2.76057346024	51.5847885571
SVR	-2.80384239782	54.1699076494
RNF	-2.78946903431	53.5171038778
NLS	-2.75063382188	51.4194065089
ECL	-2.78004149454	53.4307844959
BSI	-2.83895575434	56.4745641797
HGN	-2.77506591787	53.3723897498
HSB	-2.77120659237	53.2751997443
CSO	-2.77774968622	53.6675584848
PBL	-2.77074823081	53.5907525125
RNH	-2.76640021699	53.4171200384
GAL	-2.8069004782	55.6183497503
SHR	-2.749761149	52.7119268013
THH	-2.75937445377	53.436580621
CNF	-2.7712323848	54.1296763935
MON	-2.81824745127	56.4801109748
LEO	-2.73034104555	52.2256802448
BUD	-2.76667685897	54.354978218
YRT	-2.73646109148	52.8089554058
AWT	-2.77207102376	54.8094636132
RUN	-2.73925112312	53.3386931171
UPL	-2.74140487332	53.5283777819
DRM	-2.78604780492	56.0051211441
PNR	-2.75888067022	54.6618036663
MLD	-2.73222441683	53.2318040286
WID	-2.73353665013	53.3784949827
LUD	-2.71621680096	52.3712766495
HFD	-2.70821016408	52.061160532
AVN	-2.69946609198	51.5003604624
SNH	-2.73030477452	53.4531213788
WEM	-2.71801687191	52.8564077442
SAR	-2.69631297936	51.5127696586
FRD	-2.72356680302	53.2958134161
LEG	-2.7249774784	53.4268079413
KEN	-2.73964656669	54.332094327
TWB	-2.75953112815	55.6057400827
APB	-2.71925208115	53.5786691452
SHH	-2.67927497523	51.4843482151
ORR	-2.70883728601	53.5303101437
OXN	-2.72187009466	54.3049252598
PRE	-2.7081278519	53.756857777
HNT	-2.77573998719	57.444486933
SHJ	-2.70025943117	53.4337239632
CPW	-2.67190519296	51.6401775461
PRS	-2.68966270014	52.8993030947
SVB	-2.66447670916	51.5600251162
GST	-2.69439317372	53.5594009164
BYL	-2.74544170627	56.4931474523
NBW	-2.7307415933	56.0570347058
LEY	-2.68714507504	53.6988528967
LOH	-2.68748332388	53.7242428432
LZB	-2.7032085973	54.7504351867
SML	-2.64994929401	51.4799916813
WTC	-2.67169817641	52.9680583757
BMP	-2.70294717548	54.9323887542
GSW	-2.67213454747	53.4885185666
DLM	-2.66656029144	53.2287736432
PEM	-2.67035391125	53.530406322
EBA	-2.67202344105	53.6604777001
RUE	-2.66569741666	53.327566634
GOF	-2.71954349083	56.4977923445
BSV	-2.66082985681	53.6733394034
BMB	-2.66077496262	53.7268649212
CAN	-2.70660035005	56.5005619333
PIL	-2.62711162806	51.5566252308
SNK	-2.65046957002	53.3924597858
YVP	-2.61342814186	50.9445249252
YVJ	-2.61245649239	50.9247466512
BYN	-2.64721358579	53.4998649268
LGW	-2.66368367671	54.6943558903
CFN	-2.61174082577	51.464542884
ERL	-2.63766324291	53.4511351184
PSN	-2.60774155371	51.433317687
WGN	-2.63327373487	53.5436598439
WGW	-2.63318541714	53.5448198282
RDA	-2.59912341054	51.4683845396
CRL	-2.62684063293	53.6525344752
BMT	-2.59414893263	51.4400861881
MTP	-2.58868556658	51.4683475105
NLW	-2.6135980711	53.4530589137
THO	-2.57898717529	50.9105745047
INC	-2.61151964915	53.5389103301
BRI	-2.5813152378	51.4491422059
YET	-2.57375563713	50.8957627515
CNO	-2.57292556503	50.8663613136
ACB	-2.6031265112	53.2665055816
MDN	-2.56942957245	50.7800045025
WBQ	-2.60236415752	53.3860066871
CUD	-2.59930623037	53.2399176517
WRE	-2.59594633676	53.0193868595
ADL	-2.60307080022	53.6132426839
WAC	-2.59316829614	53.3918145131
SRD	-2.56621683245	51.4675050929
LWH	-2.56442968253	51.4580095718
FIT	-2.56243053978	51.504937295
PWY	-2.56268927741	51.5259312933
WNN	-2.58751038084	54.1237032701
HIN	-2.57550163557	53.5422351307
BLK	-2.56952393147	53.5915203825
BPW	-2.54216305349	51.5137995184
INS	-2.61711218289	57.3374971496
PDG	-2.55681063956	53.4057873038
HTF	-2.55362941033	53.2417566394
LYD	-2.53086365977	51.7141341216
CLC	-2.52279432435	51.0998130784
ARB	-2.58893138227	56.5595723127
SHE	-2.51307327592	50.9440199838
PLS	-2.54412356869	53.730957008
HWI	-2.53966593486	53.5781043362
GBK	-2.53427062883	53.251463137
WLN	-2.51716539085	52.7013034923
BWD	-2.52530787404	53.4127165373
NAN	-2.5189591829	53.0635702219
WHG	-2.52372664892	53.5556682171
KYN	-2.49562890104	51.4179752615
CYT	-2.51837881949	53.7328688223
DSY	-2.51586101255	53.5394513158
BEN	-2.51067614196	54.1155157089
NWI	-2.49691695889	53.2614495928
MLH	-2.50173531503	53.7354563766
WSF	-2.49459931886	53.1905097238
UPW	-2.46613806419	50.648269975
HGF	-2.4948215445	53.5338505785
LOT	-2.49426608459	53.5729255509
WEY	-2.45422195322	50.6153132479
DUN	-2.51334613064	55.9982922085
ATN	-2.47897198499	53.5291422796
BBN	-2.47912204346	53.7465144865
RGW	-2.47813523538	53.7797744055
APP	-2.48669222242	54.5803448831
ZZT	-2.48831087347	54.8535515408
BRU	-2.44707346423	51.1116372173
DCW	-2.44254095305	50.7109518196
LTG	-2.46520297459	53.2676630608
DCH	-2.43724267438	50.7092901798
DWN	-2.46493966193	53.6980343164
ZZT	-2.47694523292	54.8433880856
GLZ	-2.45965738917	53.4283579245
OKN	-2.45019431059	52.69339622
YAE	-2.43252164984	51.5406002812
TFC	-2.44097093183	52.6811060112
HWH	-2.46356496428	54.9678475729
LHO	-2.44865899839	53.8048302138
TMC	-2.41772465662	51.0015014439
LED	-2.42586029238	52.0452484979
CRE	-2.43296882698	53.0896232446
MTS	-2.47207415927	56.7127968979
IRL	-2.43323012131	53.4343083237
LAU	-2.46592555605	56.8363454593
ZZT	-2.44181239019	54.8146294768
BON	-2.42582463162	53.5741416536
PLM	-2.41966172922	53.2746726235
RIS	-2.42015766416	53.7638131816
ENT	-2.41454471426	53.6559748336
HID	-2.41310965551	53.5974211329
BMC	-2.41089877465	53.6140391534
WHE	-2.41225299473	53.8240155112
CPY	-2.41037593366	54.1053842369
MSS	-2.40118804603	53.5559804658
OLF	-2.38050793539	51.3792290664
SDB	-2.39350544558	53.1501666976
WKD	-2.39632101362	53.5197734049
CLH	-2.39433631016	53.873464528
CTW	-2.39121185493	53.750518956
FNW	-2.38784963907	53.5500022705
FLI	-2.38424642643	53.4438061577
SFN	-2.37183972936	52.6660696503
KSL	-2.3751196394	53.5441375284
BTH	-2.35701814661	51.3776845347
CDU	-2.35908266162	51.7176172243
KNF	-2.37179060288	53.3017889325
CWL	-2.35695005028	52.0798667263
CSR	-2.36823286783	53.4461576908
ACR	-2.36954777401	53.7529695912
KSW	-2.36859659169	54.4548554463
PAT	-2.35824463675	53.4847757488
DNT	-2.36359856572	54.2824070941
RHD	-2.36085578314	54.2058432004
URM	-2.35379653054	53.4482687086
HCH	-2.3511397851	53.1989294306
MSD	-2.3517994117	53.5162724738
HAL	-2.34735675673	53.3787159775
ALT	-2.34688878232	53.3877149576
HCT	-2.34756132764	53.7717755054
NVR	-2.34341713085	53.3953743135
ASY	-2.34146042286	53.3557220501
INR	-2.37355952724	57.2862658423
SNN	-2.33746102378	53.5148307441
MOB	-2.33366543005	53.3291375969
ECC	-2.33451427755	53.4853569155
BLL	-2.34650443327	54.9744920925
MTN	-2.31344966322	50.7010290082
MVL	-2.31951154086	52.1254665159
GTR	-2.32647030553	53.2225505056
GMV	-2.31827081197	52.1091969825
HUP	-2.32753770294	53.452226682
FRO	-2.30999674715	51.2272688019
GSD	-2.32635352048	54.3214284746
FFD	-2.30100842013	51.3420279491
HPN	-2.31691138693	53.781612514
CLI	-2.31474633309	53.522487961
TRA	-2.31063112184	53.4548156195
COS	-2.30027466608	52.6448322311
ASG	-2.29905753166	53.0930017137
GIG	-2.30284770627	54.0617988317
HIR	-2.30203266914	54.1493843696
AVF	-2.28132527792	51.3396491466
MUF	-2.29065283455	53.4621915613
SHU	-2.27949850919	51.7458859711
GIL	-2.27262370371	51.0340326972
CEL	-2.28057700559	53.2703082234
RSG	-2.28279636776	53.7861919021
SET	-2.28071401461	54.0669125785
SLD	-2.27574930039	53.4865856816
ALB	-2.26889994407	52.6379406023
MIA	-2.27297952095	53.3650399202
BOA	-2.25232664205	51.3449124799
BUB	-2.25808571009	53.7908765025
SFD	-2.25484069175	53.4830816965
LPR	-2.2555919713	54.0168357129
DGT	-2.25105094692	53.4741821585
GCR	-2.23848761187	51.8655568726
BYM	-2.24886723057	53.7849639299
KDG	-2.24481583557	53.086563746
KID	-2.23847072765	52.3844807933
BNC	-2.24497101944	53.7935105545
MCV	-2.24259943867	53.4874665961
MCO	-2.24199541056	53.4740300773
SYA	-2.24045603366	53.3483281366
HDB	-2.24758769211	54.9751741944
ALD	-2.23679907015	53.3037785153
HDG	-2.23666734112	53.3694140818
WOO	-2.22145985945	50.681636103
BRF	-2.23648991333	53.8239788122
GTY	-2.23123396697	53.3929029823
MAN	-2.23090990114	53.4773597894
STD	-2.21938268362	51.7446200622
WOF	-2.2215963623	52.1951427062
WML	-2.22632699524	53.3268459066
HBY	-2.22111890419	52.3344933171
TRO	-2.21433441987	51.3198293557
HLD	-2.22784461354	54.0108608435
EDY	-2.22199631498	53.4093067061
DMH	-2.2079152929	51.2489854807
LPT	-2.21644784833	53.041880104
BNA	-2.21567811612	53.4211652094
WOS	-2.20940775223	52.1947244624
HTH	-2.21363329627	53.3464916049
ADK	-2.213883888	53.4713422746
NEL	-2.21375929906	53.8350047626
MAU	-2.20925122642	53.4330594966
WSB	-2.19918168153	51.266984385
STN	-2.22529705252	56.9668219828
CSL	-2.20176281752	52.6272864
ABY	-2.19443633297	53.4716362065
CNG	-2.1925799893	53.1578526627
NTB	-2.19054374378	52.8666970671
LVM	-2.19266965847	53.4441612763
BBK	-2.18608773896	52.6237161918
CHU	-2.18830270259	53.3759271338
WMN	-2.17673403875	51.2067748801
SOT	-2.18098733337	53.0079784465
BKD	-2.17686538388	52.4063991353
BLV	-2.18050696256	53.4623730007
CNE	-2.18185906281	53.8547409208
HTC	-2.17904150978	53.4255583003
CAS	-2.17823391764	53.591845002
DYC	-2.19232230793	57.205648346
RRB	-2.17308800867	53.4565774365
WED	-2.17082190534	52.9510468811
MIH	-2.17151277218	53.5513085773
MSO	-2.17102283674	53.5234183969
BRT	-2.16811111194	52.9428705293
GTO	-2.16620939273	53.4690722065
BML	-2.16359260754	53.3606110507
SPT	-2.16301308986	53.4055368327
DTW	-2.15836314373	52.2682013123
RDS	-2.15876432945	53.435923816
SNE	-2.15504116907	52.9083245196
RDN	-2.15625497	53.4494098831
DVN	-2.15295775716	53.3908987901
RCD	-2.15352415064	53.6103052469
MKM	-2.14449698169	51.3798212232
HAG	-2.14641708985	52.4224880971
PRB	-2.14548250331	53.2933812645
FRF	-2.14577492962	53.4712921095
SBT	-2.14181790041	52.455577014
WSR	-2.14208659388	53.3864718859
LGN	-2.13701056538	52.9899511214
SBJ	-2.13387629351	52.4475402296
SBJ	-2.13384700356	52.4475852128
BNT	-2.13511988365	53.432114857
PYT	-2.13441012692	53.350382526
ADC	-2.13356247765	53.3195523672
DTN	-2.13165952436	53.4568640591
STA	-2.12203562245	52.8038883997
WRM	-2.1152465026	50.6928867672
MAC	-2.12198177251	53.2593403013
HAZ	-2.12201935767	53.3775414887
WVH	-2.11951451464	52.5878431168
PKG	-2.11929359745	52.7234978297
CPM	-2.11539389287	51.4624862687
LYE	-2.11592924161	52.4599204753
PLN	-2.12661130339	57.0613745017
GUI	-2.11371057324	53.4746257528
SMB	-2.1135024789	53.633251981
ASC	-2.10875994925	51.9989023674
BDY	-2.11048804258	53.4231517137
GGV	-2.10517038305	53.9784147827
WDN	-2.1044640373	53.696258247
CNM	-2.0996199611	51.8973956118
TOD	-2.09965917269	53.7138161092
AHN	-2.09431227732	53.4912712824
LTL	-2.09465136004	53.6429936434
WLY	-2.09327155422	53.4292516649
CRA	-2.09048813969	52.4696519115
HEX	-2.09479458127	54.9734575301
ABD	-2.09868512872	57.143702632
RML	-2.08932648911	53.4140101466
CSY	-2.08577748947	52.5450808483
HYT	-2.08545684197	53.4647980121
HYC	-2.08525013603	53.4518817268
MDL	-2.08335307725	53.3599571618
TIS	-2.07900210041	51.060851297
HOL	-2.07784478677	50.7114068199
FLF	-2.08105292075	53.461852874
RSH	-2.07652150538	53.3962217337
PSH	-2.07153679077	52.1305532633
BYB	-2.06696111541	52.9681406388
NWN	-2.06714238904	53.4563785643
TIP	-2.06570116092	52.530440247
SYB	-2.06274153451	53.4845777388
OHL	-2.0561906667	52.470931846
MPL	-2.05726331328	53.4006908904
GDL	-2.05477235621	53.4517019061
DDP	-2.04947955813	52.5246496988
BMV	-2.04734499648	52.3222846603
DSL	-2.04248152695	53.3581810716
MSL	-2.04128191844	53.5149769265
HTY	-2.04031054617	53.4452809262
SRN	-2.03391572551	53.3750374716
ROW	-2.03087493215	52.4773240946
SKI	-2.02587207282	53.9586852529
KEM	-2.02281709304	51.6769938745
CAO	-2.02214726083	52.6861591809
LAW	-2.02072769309	52.6565384928
HAM	-2.01935697174	50.7251901248
BWN	-2.01768437253	52.6254345898
CRB	-2.01840008368	54.9662593507
BDB	-2.01652077915	53.4409721609
GNF	-2.01384346196	53.538856409
CEY	-2.01206765538	53.9175685346
SAD	-2.01159595909	52.5086575318
BLX	-2.0114778358	52.6181986258
BWK	-2.01097333733	55.7743357706
HBD	-2.00905871682	53.7375858993
NMN	-2.00852526801	53.3596265808
NMC	-2.00567114107	53.364840153
LGG	-2.00496405151	52.4938695835
SNP	-2.00326129493	54.7433088811
HNF	-2.00177794748	52.7101096413
BTG	-1.99246650611	52.3610866112
BSC	-1.99110548673	52.5630914888
FNV	-1.9888445931	53.3487501694
WBR	-1.9846450534	53.330233096
WSL	-1.98475490818	52.5843967161
POO	-1.98331751282	50.7194263203
MYT	-1.98142576508	53.7290012725
LOB	-1.98129154121	52.3964165392
SGB	-1.98051090908	52.5017792763
SGB	-1.98049617771	52.5017792739
TAB	-1.97621149761	52.5529309487
RDM	-1.97155499696	54.9487343921
DTG	-1.97029855913	53.4493290074
SMR	-1.97064445009	52.4963833047
ALV	-1.96766050548	52.3460689288
FRR	-1.96441138883	54.7269932003
HDF	-1.96532046552	53.460743039
NFD	-1.96585144475	52.4081901232
THW	-1.96400885782	52.5053714137
GLO	-1.949073731	53.4444681096
EVE	-1.94731348436	52.0983953929
SON	-1.9447195443	53.9000303764
PKS	-1.94795649152	50.7229770771
CLY	-1.94394073045	53.3402883005
RDC	-1.94524961761	52.3063240617
RGT	-1.93683956088	52.7543756188
UNI	-1.93668369145	52.4512404398
SLY	-1.93581422647	52.4419802625
MSN	-1.93074979607	53.6031845819
KNN	-1.93232574047	52.4142890063
RGL	-1.92985138079	52.7696539068
HSD	-1.92897772193	52.5310667707
BRV	-1.92642384215	52.4269614656
SKS	-1.91675921197	54.9470468917
CEF	-1.91876239294	53.3122292182
BSM	-1.91975821236	50.7269628821
BUX	-1.91286337598	53.2607196345
JEQ	-1.91321275883	52.4894329947
FWY	-1.91295430578	52.4710932869
SOW	-1.90702153441	53.707844822
KEI	-1.90164948828	53.8679613053
PRY	-1.90196004802	52.5164839089
BHM	-1.90020535954	52.4778167356
BSW	-1.89908847223	52.4833536064
BMO	-1.89247252115	52.4790775626
DVH	-1.88975155235	53.3000263068
WLH	-1.88351777077	54.7263135902
SWT	-1.88157869581	53.6238280746
WTT	-1.88443460185	52.5123777245
BBS	-1.87776864851	52.4718713426
PRU	-1.86486556303	54.965826551
AST	-1.87193355264	52.5042290077
DUD	-1.87139047388	52.4883611781
WYT	-1.86553493636	52.3799348684
EWD	-1.86116949754	52.3665794917
SMA	-1.85939270464	52.4637599861
BMH	-1.86450296136	50.7272715996
UTT	-1.85725463998	52.896789313
HFX	-1.85357473257	53.7209590944
ADD	-1.85594443537	52.4830842915
YRD	-1.85438030813	52.4215008281
GVH	-1.85259841857	52.5149944519
WTE	-1.85153884698	52.3918300448
CFL	-1.84488599334	53.8584642358
HLG	-1.84565086938	52.4369077008
BKT	-1.84491439781	52.6048830909
SRL	-1.84517961908	52.4034191209
SEN	-1.84420160965	52.6393578454
TLK	-1.84467336548	52.3591421305
WDE	-1.84421371054	52.3436784462
BIY	-1.83732230197	53.8486125073
ERD	-1.83950889222	52.5282825122
TYS	-1.83911600948	52.454114894
BUL	-1.83802012073	52.5924679752
SRI	-1.83738949831	52.4434144193
CRD	-1.83247930322	52.5356444965
HYB	-1.8337427198	52.1015987198
WYL	-1.83140881248	52.5457116393
FOK	-1.828031705	52.5797782898
ILK	-1.82202750621	53.9247627289
LIC	-1.82541970265	52.6801449154
SUT	-1.82484409267	52.56494041
WYM	-1.81406173315	54.9749704712
EDL	-1.81662622025	53.3649695156
DZY	-1.82087716696	52.3248109754
ACG	-1.81897542802	52.4493211243
POK	-1.82510206484	50.7310860947
SCF	-1.81102532146	52.4848191686
LCK	-1.8007907597	53.6347316443
BEY	-1.79743007421	53.9257124713
OLT	-1.80430938748	52.4385097704
LIF	-1.80024369955	52.6868924151
LTV	-1.80022890605	52.6868923902
SAL	-1.80638675324	51.0705466869
BBW	-1.79343209492	53.6210391047
SAE	-1.7904804282	53.8384914907
HUD	-1.78469021245	53.648500708
SOL	-1.78839055994	52.4143890468
HOY	-1.78096531732	53.6082266871
LEH	-1.78601182647	52.4806412446
BGH	-1.77943885484	53.6981957025
WWW	-1.78469653799	52.2668983665
HNL	-1.78399103835	52.2914854989
SWI	-1.78551117557	51.5654706433
SHY	-1.77348972793	53.833049929
CHR	-1.78454596066	50.7382124349
FZH	-1.76900107457	53.8203683942
BHS	-1.76969123688	53.5969702085
WMR	-1.77437044993	52.3959334718
PEW	-1.77067521852	51.3421914047
BUW	-1.7533719353	53.908148906
BLD	-1.75363620828	53.8502227046
LMR	-1.75340386872	53.7499253936
BDQ	-1.75296155818	53.7969228254
DHN	-1.75189641345	53.6684809841
BDI	-1.74959572064	53.7910736611
MGN	-1.75560689903	52.467187333
WMC	-1.75601131805	52.2229967646
DDG	-1.75290026943	52.3720667603
BER	-1.75025530055	52.2444087579
MNN	-1.73551006172	53.8923372899
WTO	-1.74309038753	52.5185834205
HOP	-1.72988673669	53.3461085464
SSM	-1.72324786774	53.5940855443
STY	-1.73084238448	52.2067773924
BLO	-1.71258071731	54.9657869918
APN	-1.71104653092	55.0359475459
CHT	-1.70637515315	55.5367313535
BHI	-1.72585668569	52.4508053195
LPW	-1.72569124241	52.3422493374
GSY	-1.71507992113	53.8759326864
APY	-1.7058285011	53.8417473867
SAV	-1.71628845343	52.1942466605
SPY	-1.70492808574	53.588738715
CEH	-1.70817723666	52.516524782
HNA	-1.71412654209	50.7526383211
MPT	-1.68307450978	55.1623746802
MIR	-1.69254504861	53.6713994361
HIA	-1.69993058035	52.4290314751
MIM	-1.7003803801	51.9922789383
BAM	-1.68908174786	53.3389981353
CLV	-1.69655984552	52.2770887729
BIA	-1.67771493266	54.6571937272
BIA	-1.67769943255	54.657193686
NPD	-1.68079232263	53.8044822881
TAM	-1.68646439547	52.6374726104
TAH	-1.68644961878	52.6374725713
TUT	-1.68223493851	52.8641336346
MCE	-1.66562590679	54.958747642
WNE	-1.67971447762	52.6107099942
ACK	-1.65183463677	55.3070967373
DBD	-1.66321036315	53.5726294333
HTN	-1.67297516362	52.2952761606
PEG	-1.64416580175	55.1781276447
RVN	-1.65557885625	53.6755233644
DOT	-1.64204443083	54.9500537376
ALM	-1.63663768273	55.3927760789
HSG	-1.65171862826	53.325771511
SHD	-1.63660540375	54.6261630697
BLE	-1.63720619762	53.8053471459
BUT	-1.64245981429	52.8058138611
NWM	-1.65781267046	50.7557511499
DEW	-1.63310639969	53.6921297597
BKW	-1.64284031698	52.3958792734
HRS	-1.63022838956	53.8477041237
WDD	-1.61647343101	55.2413045871
NCL	-1.61727983334	54.9684002474
KLF	-1.62247929355	53.8237181186
BTL	-1.62295247779	53.709939749
GRN	-1.62629668854	53.3055598788
PNS	-1.6227807268	53.5255445476
MAS	-1.60474096188	54.9727634443
KGM	-1.62878621026	51.9022479461
DEN	-1.63486705225	51.042459224
CRM	-1.59859497047	55.0877664932
PSW	-1.61054011565	52.6258305362
WRP	-1.61205785653	52.2861016215
NAY	-1.58964519816	54.613701243
GRT	-1.62077367483	51.1700574326
HDY	-1.59418802909	53.8179723711
DHM	-1.58175195488	54.7793887351
MLY	-1.59097673655	53.7499219707
HEI	-1.58176508998	54.5969588111
CLS	-1.57801527615	54.8545928794
COT	-1.58770806796	53.7678150426
THL	-1.59684838713	52.3951021734
SWY	-1.60999576961	50.7847013286
WET	-1.581215633	53.9231763382
BUY	-1.57776754389	53.8120285922
BDW	-1.59878612071	51.3796383328
SIP	-1.5926933152	51.86565247
HEW	-1.55576613116	54.9515665915
WRW	-1.58185450452	52.2865380331
NRD	-1.55394969006	54.5361980761
SLK	-1.5634785659	53.5349155764
DAR	-1.54732385136	54.5204463171
WIL	-1.56336054317	52.8536431888
MAT	-1.55891076075	53.1384059865
MTB	-1.55675888762	53.1223525632
LDS	-1.54802553377	53.7956249777
AUW	-1.56405266614	51.867339103
BCU	-1.57353102804	50.8168392337
CMF	-1.54916187357	53.1129304859
ATH	-1.55281133466	52.5789695554
HGT	-1.53760778222	53.9931752523
PNL	-1.53346698505	53.958322631
CNL	-1.54757473157	52.399239258
DRT	-1.53165743747	53.5883661216
DOD	-1.53169074327	53.544323126
HBP	-1.52682227793	53.9798673595
LMS	-1.53621002134	52.2844887285
DBG	-1.54708479794	51.0339243211
DOR	-1.51529762224	53.3276326997
OUT	-1.5104002765	53.7152853745
WKF	-1.50611047786	53.6830720333
LYT	-1.53716199484	50.7609104857
SBE	-1.50112965873	53.9989973405
COV	-1.51345964202	52.40081199
LYP	-1.5294469181	50.7582987357
WTS	-1.50408620724	53.0833120272
ANF	-1.52663072029	50.8898486636
WKK	-1.48857057158	53.6786571452
HGD	-1.51228699892	51.4149085655
SNA	-1.48141940672	53.6630767286
CAA	-1.49412457475	52.4477312942
BNR	-1.46135328001	54.9595425328
DND	-1.46706500982	54.5147272705
DFI	-1.48597174034	52.9883990501
BNY	-1.47716471267	53.5542991873
KNA	-1.47041618857	54.0090221893
BLP	-1.48251037105	53.0237567651
AMB	-1.48069745363	53.0605147043
BEU	-1.50474949455	50.8550468777
CBY	-1.48969380069	51.8724258601
DRO	-1.46877855607	53.3013672537
CLN	-1.46627525876	53.4623346485
PEA	-1.4732138922	52.8969934135
ADV	-1.49223294164	51.2115451763
ROM	-1.49314351025	50.9925272552
SHF	-1.46211086317	53.3782182646
BEP	-1.47217762788	52.5014319829
DBY	-1.46335465488	52.9165462267
CRG	-1.45158036229	53.8049120808
BEH	-1.46739210711	52.4792950489
NTR	-1.44127301858	54.3330704548
NUN	-1.46387520645	52.5263689196
TTN	-1.4824173353	50.9178794552
FIN	-1.46934297703	51.8527804692
WDS	-1.4428794231	53.7567856188
EBL	-1.42031392422	54.946413532
TEA	-1.42531144087	54.5181309671
RDB	-1.47015979051	50.9199377298
ELR	-1.42742379584	53.4986574456
NOR	-1.42340134141	53.7005173315
KIT	-1.44598887551	51.4025202792
CHD	-1.42011585344	53.2382185292
WOM	-1.41616251512	53.5173440826
MHS	-1.41285150042	53.4174646224
DAN	-1.41256709989	53.3845825918
SEB	-1.38669334416	54.929533923
STZ	-1.38380194225	54.911438573
SPO	-1.41109392798	52.9122176097
SUN	-1.38230429667	54.9053381491
SHC	-1.40011841653	53.6761527147
MBK	-1.43384253297	50.9114943117
GRF	-1.38230959764	53.7965760744
THI	-1.37258803114	54.2282095778
SOU	-1.41359590287	50.9074467324
ALW	-1.36111672645	54.5246212139
FZW	-1.37427305526	53.632499033
EGF	-1.37053685187	53.7919758841
CME	-1.39407322216	51.8325917664
STQ	-1.40583033545	50.8951507279
SEA	-1.34633711551	54.8390540737
YRM	-1.35154506298	54.4938974159
EAG	-1.34943704776	54.5294299613
ALF	-1.3696961059	53.1004301002
FEA	-1.35844413646	53.6790647515
RMC	-1.36043456459	53.4322515861
CFD	-1.35465262926	53.7240756255
HNK	-1.37192324876	52.534996837
WDH	-1.35755345722	53.3637420661
SDN	-1.38775916419	50.9221877191
CFR	-1.38517027791	50.9836822478
HND	-1.3735254475	51.8251564349
GLH	-1.34200509777	53.7090414284
BTE	-1.37699950325	50.9182191086
WLS	-1.37705785195	50.8989215432
SWG	-1.37640862026	50.9411467152
STK	-1.31854314168	54.569620689
MIK	-1.326793106	53.7888352187
CTL	-1.32053503413	53.9974384717
SHO	-1.36491497273	50.8967519007
SOA	-1.36309688401	50.950813713
LGM	-1.33124440504	53.0180586841
POT	-1.31891478668	53.6941267061
TBY	-1.30141197223	54.5592688541
GOE	-1.31280768488	53.5341877878
ESL	-1.35008448696	50.9692484531
BTD	-1.3115460594	53.5189449336
THC	-1.30878365786	53.5450407338
PFM	-1.30368996852	53.6989827775
MRP	-1.30494703001	53.5949945308
PFR	-1.30335281456	53.691880055
BAN	-1.32813279179	52.060306513
SWN	-1.30582128587	53.486238307
WCH	-1.33774700898	51.2375424945
NTL	-1.34190284011	50.8749075311
BIL	-1.27971959042	54.6056045554
HMM	-1.28409559129	53.9963282555
NBY	-1.32286112407	51.397647738
SHW	-1.32777380628	51.0221232756
